trial,condition,question,response_text,raw_response_text,final_response_text,tool_calls,grounding_violation,grounding_violations,token_usage,token_usage_total,llm_error,response_time_ms,npc_steps,npc_coverage,npc_knowledge,target_location,target_was_observed,knowledge_mode,response_mode,competing,selective_attention,memory_decay_ticks,run_id,outcome_bucket,correct_via,chebyshev_distance,had_mixed_content,groundedness_rate,n_claims,n_grounded,n_shape_confusion,n_fabricated,on_topic,committal,false_refusal,judge_bucket,judge_correct_via,judge_chebyshev,judge_had_mixed,judge_on_topic,judge_committal,judge_n_claims,judge_n_grounded,judge_n_shape_conf,judge_n_fabricated,judge_groundedness,judge_naturalness,judge_reasoning,judge_error,regex_judge_agree
16,Embodied + LLM + MemoryDecay,Please show me where the crimson flag is.,"I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've explored about 38% of this region, including all four quadrants.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've explored about 38% of this region, including all four quadrants.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've explored about 38% of this region, including all four quadrants.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.37777777777777777, 'observations': {}, 'context_lines': ['I am currently in the far northwest corner.', ""I've explored 38% of this region during my travels."", 'I have traveled through the NW, NE, SW, SE area(s).', 'I found a soul gem in the northern edge.', 'I found a sapphire banner in the northern edge.', 'I found a sapphire rune stone in the far northern edge.', 'I found a alchemy ingredient in the northwest corner.', 'I found a amethyst banner in the far northwest corner.']}}, {'turn': 1, 'name': 'get_exploration_status', 'arguments': {'npc_id': 'npc_0'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.37777777777777777, 'explored_regions': {'NW': True, 'NE': True, 'SW': True, 'SE': True}, 'total_cells_observed': 85}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 884, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 884}], 'total_token_count': 914}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 737}], 'cached_content_token_count': 737, 'candidates_token_count': 21, 'prompt_token_count': 1071, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1071}], 'total_token_count': 1092}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 749}], 'cached_content_token_count': 749, 'candidates_token_count': 42, 'prompt_token_count': 1173, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1173}], 'total_token_count': 1215}]","{'prompt_token_count': 3128, 'candidates_token_count': 93, 'total_token_count': 3221, 'cached_content_token_count': 1486}",,4678.645200008759,40,0.37777777777777777,"['I am currently in the far northwest corner.', ""I've explored 38% of this region during my travels."", 'I have traveled through the NW, NE, SW, SE area(s).', 'I found a soul gem in the northern edge.', 'I found a sapphire banner in the northern edge.', 'I found a sapphire rune stone in the far northern edge.', 'I found a alchemy ingredient in the northwest corner.', 'I found a amethyst banner in the far northwest corner.']","(5, 7)",False,embodied,llm,False,,20.0,20260421T000529_seed16_experiment_embodied_llm_decay-20_trial16,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly states it has not seen the unobserved target, which is a correct abstention.",,True
17,Embodied + LLM + MemoryDecay,Please show me where the crimson flag is.,"I have seen a crimson gem in the northern edge; follow me, and I will show you.","I have seen a crimson gem in the northern edge; follow me, and I will show you.","I have seen a crimson gem in the northern edge; follow me, and I will show you.","[{'turn': 0, 'name': 'set_npc_target', 'arguments': {'x': 1, 'y': 4, 'npc_id': 'npc_0'}, 'result': {'npc_id': 'npc_0', 'target_position': {'x': 1, 'y': 4}, 'success': True, 'message': ""NPC 'npc_0' is now navigating to (1, 4).""}}]",False,[],"[{'candidates_token_count': 31, 'prompt_token_count': 870, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 870}], 'total_token_count': 901}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 715}], 'cached_content_token_count': 715, 'candidates_token_count': 20, 'prompt_token_count': 965, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 965}], 'total_token_count': 985}]","{'prompt_token_count': 1835, 'candidates_token_count': 51, 'total_token_count': 1886, 'cached_content_token_count': 715}",,3065.5866999877617,40,0.3466666666666667,"['I am currently in the northern edge.', ""I've explored 35% of this region during my travels."", 'I have traveled through the NW, NE, SW area(s).', 'I have not yet ventured into the SE region(s).', 'I found a sapphire banner in the northern edge.', 'I found a alchemy ingredient in the far northwest corner.', 'I found a crimson gem in the northern edge.']","(8, 6)",False,embodied,llm,False,,20.0,20260421T000543_seed17_experiment_embodied_llm_decay-20_trial17,hallucination,,,False,,0,0,0,0,False,True,False,off_topic,,,False,False,True,2,0,2,0,0.0,5,"The NPC did not observe the queried 'crimson flag' and instead responded about a different, but similarly named, object it had seen ('crimson gem'), making the response off-topic.",,False
18,Embodied + LLM + MemoryDecay,Please show me where the crimson flag is.,"I haven't personally witnessed a crimson flag in my travels, so I cannot show you where it is.","I haven't personally witnessed a crimson flag in my travels, so I cannot show you where it is.","I haven't personally witnessed a crimson flag in my travels, so I cannot show you where it is.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.3688888888888889, 'observations': {}, 'context_lines': ['I am currently in the far eastern side.', ""I've explored 37% of this region during my travels."", 'I have traveled through the NW, NE, SE area(s).', 'I have not yet ventured into the SW region(s).', 'I found a golden banner in the northeast corner.', 'I found a soul gem in the eastern side.', 'I found a alchemy ingredient in the far northeast corner.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 871, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 871}], 'total_token_count': 901}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 732}], 'cached_content_token_count': 732, 'candidates_token_count': 22, 'prompt_token_count': 1046, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1046}], 'total_token_count': 1068}]","{'prompt_token_count': 1917, 'candidates_token_count': 52, 'total_token_count': 1969, 'cached_content_token_count': 732}",,2181.692300015129,40,0.3688888888888889,"['I am currently in the far eastern side.', ""I've explored 37% of this region during my travels."", 'I have traveled through the NW, NE, SE area(s).', 'I have not yet ventured into the SW region(s).', 'I found a golden banner in the northeast corner.', 'I found a soul gem in the eastern side.', 'I found a alchemy ingredient in the far northeast corner.']","(2, 1)",False,embodied,llm,False,,20.0,20260421T000558_seed18_experiment_embodied_llm_decay-20_trial18,off_topic,,,False,,0,0,0,0,True,False,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly states it hasn't seen the queried crimson flag, which is accurate as the target was not observed.",,False
19,Embodied + LLM + MemoryDecay,Please show me where the crimson flag is.,"I haven't seen a crimson flag in my travels, friend. I've only explored a small part of this region, mainly the NW and SW areas.","I haven't seen a crimson flag in my travels, friend. I've only explored a small part of this region, mainly the NW and SW areas.","I haven't seen a crimson flag in my travels, friend. I've only explored a small part of this region, mainly the NW and SW areas.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'filter_name': 'crimson flag', 'npc_id': 'npc_0'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.2311111111111111, 'observations': {}, 'context_lines': ['I am currently in the centre.', ""I've explored 23% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a amethyst banner in the far northwest corner.', 'I found a emerald gem in the centre.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 857, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 857}], 'total_token_count': 887}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 726}], 'cached_content_token_count': 726, 'candidates_token_count': 33, 'prompt_token_count': 1017, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1017}], 'total_token_count': 1050}]","{'prompt_token_count': 1874, 'candidates_token_count': 63, 'total_token_count': 1937, 'cached_content_token_count': 726}",,2768.1901000032667,40,0.2311111111111111,"['I am currently in the centre.', ""I've explored 23% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a amethyst banner in the far northwest corner.', 'I found a emerald gem in the centre.']","(10, 0)",False,embodied,llm,False,,20.0,20260421T000610_seed19_experiment_embodied_llm_decay-20_trial19,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly states it has not seen the unobserved target, which is an accurate refusal.",,True
0,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't seen any crimson flags in my travels. I've explored the NW, NE, and SW areas, but not the SE.","I haven't seen any crimson flags in my travels. I've explored the NW, NE, and SW areas, but not the SE.","I haven't seen any crimson flags in my travels. I've explored the NW, NE, and SW areas, but not the SE.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.3377777777777778, 'observations': {}, 'context_lines': ['I am currently in the far southwest corner.', ""I've explored 34% of this region during my travels."", 'I have traveled through the NW, NE, SW area(s).', 'I have not yet ventured into the SE region(s).']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 837, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 837}], 'total_token_count': 867}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 717}], 'cached_content_token_count': 717, 'candidates_token_count': 30, 'prompt_token_count': 978, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 978}], 'total_token_count': 1008}]","{'prompt_token_count': 1815, 'candidates_token_count': 60, 'total_token_count': 1875, 'cached_content_token_count': 717}",,2685.5745000066236,40,0.3377777777777778,"['I am currently in the far southwest corner.', ""I've explored 34% of this region during my travels."", 'I have traveled through the NW, NE, SW area(s).', 'I have not yet ventured into the SE region(s).']","(13, 6)",False,embodied,llm,False,color,,20260421T000622_seed0_experiment_embodied_llm_attn-color_trial0,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,4,The NPC correctly states it has not seen the unobserved target.,,True
1,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't seen a crimson flag in my travels, friend. Perhaps it lies in one of the areas I've yet to explore.","I haven't seen a crimson flag in my travels, friend. Perhaps it lies in one of the areas I've yet to explore.","I haven't seen a crimson flag in my travels, friend. Perhaps it lies in one of the areas I've yet to explore.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.26666666666666666, 'observations': {}, 'context_lines': ['I am currently in the centre.', ""I've explored 27% of this region during my travels."", 'I have traveled through the NW, NE, SW, SE area(s).', 'I found a sapphire rune stone in the far northwest corner.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 837, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 837}], 'total_token_count': 867}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 717}], 'cached_content_token_count': 717, 'candidates_token_count': 29, 'prompt_token_count': 977, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 977}], 'total_token_count': 1006}]","{'prompt_token_count': 1814, 'candidates_token_count': 59, 'total_token_count': 1873, 'cached_content_token_count': 717}",,4113.704700022936,40,0.26666666666666666,"['I am currently in the centre.', ""I've explored 27% of this region during my travels."", 'I have traveled through the NW, NE, SW, SE area(s).', 'I found a sapphire rune stone in the far northwest corner.']","(2, 9)",False,embodied,llm,False,color,,20260421T000633_seed1_experiment_embodied_llm_attn-color_trial1,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly states it has not seen the unobserved target, making this a correct abstention.",,True
2,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't seen any crimson flags in my travels, friend. I've only explored the western side of this region.","I haven't seen any crimson flags in my travels, friend. I've only explored the western side of this region.","I haven't seen any crimson flags in my travels, friend. I've only explored the western side of this region.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.2311111111111111, 'observations': {}, 'context_lines': ['I am currently in the far western side.', ""I've explored 23% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a soul gem in the far western side.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 849, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 849}], 'total_token_count': 879}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 722}], 'cached_content_token_count': 722, 'candidates_token_count': 26, 'prompt_token_count': 1001, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1001}], 'total_token_count': 1027}]","{'prompt_token_count': 1850, 'candidates_token_count': 56, 'total_token_count': 1906, 'cached_content_token_count': 722}",,2391.938199987635,40,0.2311111111111111,"['I am currently in the far western side.', ""I've explored 23% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a soul gem in the far western side.']","(0, 1)",False,embodied,llm,False,color,,20260421T000647_seed2_experiment_embodied_llm_attn-color_trial2,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly states it has not seen the queried object, which it has not, making this a correct abstention.",,True
3,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't seen a crimson flag in my travels, friend. I've only come across a sapphire banner in the far southern edge of the explored region.","I haven't seen a crimson flag in my travels, friend. I've only come across a sapphire banner in the far southern edge of the explored region.","I haven't seen a crimson flag in my travels, friend. I've only come across a sapphire banner in the far southern edge of the explored region.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.37333333333333335, 'observations': {}, 'context_lines': ['I am currently in the southwest corner.', ""I've explored 37% of this region during my travels."", 'I have traveled through the NW, SW, SE area(s).', 'I have not yet ventured into the NE region(s).', 'I found a sapphire banner in the far southern edge.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 848, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 848}], 'total_token_count': 878}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 722}], 'cached_content_token_count': 722, 'candidates_token_count': 33, 'prompt_token_count': 1000, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1000}], 'total_token_count': 1033}]","{'prompt_token_count': 1848, 'candidates_token_count': 63, 'total_token_count': 1911, 'cached_content_token_count': 722}",,2387.7643999876454,40,0.37333333333333335,"['I am currently in the southwest corner.', ""I've explored 37% of this region during my travels."", 'I have traveled through the NW, SW, SE area(s).', 'I have not yet ventured into the NE region(s).', 'I found a sapphire banner in the far southern edge.']","(3, 9)",False,embodied,llm,False,color,,20260421T000658_seed3_experiment_embodied_llm_attn-color_trial3,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,True,True,True,1,0,1,0,0.0,5,"The NPC correctly states it has not seen the unobserved target, and then provides additional, correct information about what it has seen.",,True
4,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't personally witnessed a crimson flag in my travels, so I cannot show you where it is.","I haven't personally witnessed a crimson flag in my travels, so I cannot show you where it is.","I haven't personally witnessed a crimson flag in my travels, so I cannot show you where it is.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.25333333333333335, 'observations': {}, 'context_lines': ['I am currently in the northern edge.', ""I've explored 25% of this region during my travels."", 'I have traveled through the NW, NE, SW area(s).', 'I have not yet ventured into the SE region(s).', 'I found a sapphire rune stone in the far northwest corner.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 849, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 849}], 'total_token_count': 879}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 723}], 'cached_content_token_count': 723, 'candidates_token_count': 22, 'prompt_token_count': 1002, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1002}], 'total_token_count': 1024}]","{'prompt_token_count': 1851, 'candidates_token_count': 52, 'total_token_count': 1903, 'cached_content_token_count': 723}",,3537.156500009587,40,0.25333333333333335,"['I am currently in the northern edge.', ""I've explored 25% of this region during my travels."", 'I have traveled through the NW, NE, SW area(s).', 'I have not yet ventured into the SE region(s).', 'I found a sapphire rune stone in the far northwest corner.']","(3, 4)",False,embodied,llm,False,color,,20260421T000709_seed4_experiment_embodied_llm_attn-color_trial4,off_topic,,,False,,0,0,0,0,True,False,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly states it hasn't seen the queried object, which is true according to its memory.",,False
5,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't seen any crimson flags in my travels, friend. I've only explored the northwest and southwest regions, so it might be in an area I haven't ventured into yet.","I haven't seen any crimson flags in my travels, friend. I've only explored the northwest and southwest regions, so it might be in an area I haven't ventured into yet.","I haven't seen any crimson flags in my travels, friend. I've only explored the northwest and southwest regions, so it might be in an area I haven't ventured into yet.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.2222222222222222, 'observations': {}, 'context_lines': ['I am currently in the northwest corner.', ""I've explored 22% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 836, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 836}], 'total_token_count': 866}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 717}], 'cached_content_token_count': 717, 'candidates_token_count': 40, 'prompt_token_count': 976, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 976}], 'total_token_count': 1016}]","{'prompt_token_count': 1812, 'candidates_token_count': 70, 'total_token_count': 1882, 'cached_content_token_count': 717}",,2564.162900001975,40,0.2222222222222222,"['I am currently in the northwest corner.', ""I've explored 22% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).']","(9, 4)",False,embodied,llm,False,color,,20260421T000722_seed5_experiment_embodied_llm_attn-color_trial5,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly states it has not seen the unobserved crimson flag, which matches its empty memory.",,True
6,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only come across a sapphire banner in the southern edge and a sapphire rune stone in the far northwest corner.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only come across a sapphire banner in the southern edge and a sapphire rune stone in the far northwest corner.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only come across a sapphire banner in the southern edge and a sapphire rune stone in the far northwest corner.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.38666666666666666, 'observations': {}, 'context_lines': ['I am currently in the southern edge.', ""I've explored 39% of this region during my travels."", 'I have traveled through the NW, NE, SW, SE area(s).', 'I found a sapphire rune stone in the far northwest corner.', 'I found a sapphire banner in the southern edge.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 849, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 849}], 'total_token_count': 879}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 722}], 'cached_content_token_count': 722, 'candidates_token_count': 48, 'prompt_token_count': 1001, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1001}], 'total_token_count': 1049}]","{'prompt_token_count': 1850, 'candidates_token_count': 78, 'total_token_count': 1928, 'cached_content_token_count': 722}",,2575.118399981875,40,0.38666666666666666,"['I am currently in the southern edge.', ""I've explored 39% of this region during my travels."", 'I have traveled through the NW, NE, SW, SE area(s).', 'I found a sapphire rune stone in the far northwest corner.', 'I found a sapphire banner in the southern edge.']","(12, 9)",False,embodied,llm,False,color,,20260421T000732_seed6_experiment_embodied_llm_attn-color_trial6,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,True,True,True,2,0,2,0,0.0,5,"The NPC correctly stated it had not seen the queried item, which is true according to its memory, and then volunteered information about other items it had seen.",,True
7,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only explored the NW and SW regions so far.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only explored the NW and SW regions so far.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only explored the NW and SW regions so far.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.29333333333333333, 'observations': {}, 'context_lines': ['I am currently in the centre.', ""I've explored 29% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a sapphire banner in the far northwest corner.', 'I found a soul gem in the southern edge.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 858, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 858}], 'total_token_count': 888}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 726}], 'cached_content_token_count': 726, 'candidates_token_count': 37, 'prompt_token_count': 1020, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1020}], 'total_token_count': 1057}]","{'prompt_token_count': 1878, 'candidates_token_count': 67, 'total_token_count': 1945, 'cached_content_token_count': 726}",,2540.167700004531,40,0.29333333333333333,"['I am currently in the centre.', ""I've explored 29% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a sapphire banner in the far northwest corner.', 'I found a soul gem in the southern edge.']","(5, 2)",False,embodied,llm,False,color,,20260421T000745_seed7_experiment_embodied_llm_attn-color_trial7,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,The NPC correctly states it hasn't seen the unobserved crimson flag and therefore cannot provide its location.,,True
8,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't personally seen a crimson flag in my travels, so I can't show you where it is.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.37777777777777777, 'observations': {}, 'context_lines': ['I am currently in the far eastern side.', ""I've explored 38% of this region during my travels."", 'I have traveled through the NW, NE, SE area(s).', 'I have not yet ventured into the SW region(s).', 'I found a sapphire rune stone in the far northwest corner.', 'I found a soul gem in the northern edge.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 861, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 861}], 'total_token_count': 891}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 728}], 'cached_content_token_count': 728, 'candidates_token_count': 24, 'prompt_token_count': 1026, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1026}], 'total_token_count': 1050}]","{'prompt_token_count': 1887, 'candidates_token_count': 54, 'total_token_count': 1941, 'cached_content_token_count': 728}",,2719.1130999999586,40,0.37777777777777777,"['I am currently in the far eastern side.', ""I've explored 38% of this region during my travels."", 'I have traveled through the NW, NE, SE area(s).', 'I have not yet ventured into the SW region(s).', 'I found a sapphire rune stone in the far northwest corner.', 'I found a soul gem in the northern edge.']","(3, 5)",False,embodied,llm,False,color,,20260421T000801_seed8_experiment_embodied_llm_attn-color_trial8,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,"The NPC correctly stated it had not seen the queried crimson flag, which aligns with its memory and the ground truth that the target was not observed.",,True
9,Embodied + LLM + SelectiveAttention,Please show me where the crimson flag is.,"I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only explored the western side of this region.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only explored the western side of this region.","I haven't personally seen a crimson flag in my travels, so I can't show you where it is. I've only explored the western side of this region.","[{'turn': 0, 'name': 'get_npc_memory', 'arguments': {'npc_id': 'npc_0', 'filter_name': 'crimson flag'}, 'result': {'npc_id': 'npc_0', 'coverage': 0.21777777777777776, 'observations': {}, 'context_lines': ['I am currently in the western side.', ""I've explored 22% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a sapphire banner in the northwest corner.', 'I found a soul gem in the northern edge.']}}]",False,[],"[{'candidates_token_count': 30, 'prompt_token_count': 858, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 858}], 'total_token_count': 888}, {'cache_tokens_details': [{'modality': 'TEXT', 'token_count': 726}], 'cached_content_token_count': 726, 'candidates_token_count': 36, 'prompt_token_count': 1020, 'prompt_tokens_details': [{'modality': 'TEXT', 'token_count': 1020}], 'total_token_count': 1056}]","{'prompt_token_count': 1878, 'candidates_token_count': 66, 'total_token_count': 1944, 'cached_content_token_count': 726}",,2401.8271999957506,40,0.21777777777777776,"['I am currently in the western side.', ""I've explored 22% of this region during my travels."", 'I have traveled through the NW, SW area(s).', 'I have not yet ventured into the NE, SE region(s).', 'I found a sapphire banner in the northwest corner.', 'I found a soul gem in the northern edge.']","(7, 9)",False,embodied,llm,False,color,,20260421T000813_seed9_experiment_embodied_llm_attn-color_trial9,correct_abstention,,,False,,0,0,0,0,True,True,False,correct_abstention,,,False,True,True,0,0,0,0,,5,The NPC correctly states it has not seen the unobserved target and therefore cannot provide its location.,,True
